Time (seconds),Video Name,Classification,angle_std_head,angle_medium_head,angle_median_head,angle_min_head,angle_max_head,velocity_std_head,velocity_medium_head,velocity_median_head,velocity_min_head,velocity_max_head,acceleration_std_head,acceleration_medium_head,acceleration_median_head,acceleration_min_head,acceleration_max_head,angle_std_left_ankle,angle_medium_left_ankle,angle_median_left_ankle,angle_min_left_ankle,angle_max_left_ankle,velocity_std_left_ankle,velocity_medium_left_ankle,velocity_median_left_ankle,velocity_min_left_ankle,velocity_max_left_ankle,acceleration_std_left_ankle,acceleration_medium_left_ankle,acceleration_median_left_ankle,acceleration_min_left_ankle,acceleration_max_left_ankle,angle_std_left_wrist,angle_medium_left_wrist,angle_median_left_wrist,angle_min_left_wrist,angle_max_left_wrist,velocity_std_left_wrist,velocity_medium_left_wrist,velocity_median_left_wrist,velocity_min_left_wrist,velocity_max_left_wrist,acceleration_std_left_wrist,acceleration_medium_left_wrist,acceleration_median_left_wrist,acceleration_min_left_wrist,acceleration_max_left_wrist,angle_std_right_ankle,angle_medium_right_ankle,angle_median_right_ankle,angle_min_right_ankle,angle_max_right_ankle,velocity_std_right_ankle,velocity_medium_right_ankle,velocity_median_right_ankle,velocity_min_right_ankle,velocity_max_right_ankle,acceleration_std_right_ankle,acceleration_medium_right_ankle,acceleration_median_right_ankle,acceleration_min_right_ankle,acceleration_max_right_ankle,angle_std_right_wrist,angle_medium_right_wrist,angle_median_right_wrist,angle_min_right_wrist,angle_max_right_wrist,velocity_std_right_wrist,velocity_medium_right_wrist,velocity_median_right_wrist,velocity_min_right_wrist,velocity_max_right_wrist,acceleration_std_right_wrist,acceleration_medium_right_wrist,acceleration_median_right_wrist,acceleration_min_right_wrist,acceleration_max_right_wrist
5,impro_free.MP4,direct,25.168462427235703,45.06477247903524,45.12184336309785,16.18713405558691,78.61512808006928,1.8890105851991312,-2.0685441559437545,-1.5482296559246749,-5.266597967812103,0.4692891325950867,0.4663702953945874,0.0388659741985176,-0.1339240767752638,-0.4670785903566834,1.0610793782713754,5.939676825307156,80.63238077286105,80.7032972587362,68.77869919241485,91.65820420257586,2.1709371843851453,0.3001544028057502,0.1598823841582692,-3.008010587604261,5.108098950825479,0.9872855189501004,0.1014183074789539,0.2099891543246332,-1.7670366524666186,2.206593534445865,18.42867915282438,49.73470483927519,48.90675738304056,22.073023841673585,77.75524593655577,4.51930847615652,-1.5550822431566862,-1.3751524387152756,-9.092908019128515,6.200166284045961,1.727309433890172,0.0584146683410928,-0.2968590520298577,-2.1251818567299576,3.1858903530426543,5.136487506596621,78.58433207458891,78.04507109144706,72.04216223327394,88.90832036704305,1.5880683857764686,0.1184313813629051,0.2613561088870035,-2.1027468483853724,5.610372793857394,0.8839190207994141,-0.19044719274395,0.077412204566043,-2.924553326894973,0.4886090785248491,12.188497218103276,20.824107897513706,21.147766726322477,2.2764046581469395,38.864286140470384,5.6009380844426735,0.4218167563849266,0.2651477553045872,-7.650798306014246,11.459913257637629,2.3470524408104763,0.214750946382811,0.0282736810705017,-3.6009721809151625,4.017012484901995
6,Phrase3.mp4,indirect,2.047830820293082,67.90955264085636,68.08143771878765,63.45930906706753,71.97833007741528,0.2290309701823429,0.30473724761365,0.2794787658449387,-0.0768768434294031,0.692540291929717,0.0810058314080538,0.000950502744071,-0.0047669727099197,-0.1034277365529501,0.16968045850804,8.127968628345654,68.71818304054672,66.61027654417933,56.05016317801572,84.07000349562108,0.3476094174976606,-0.962141204411709,-0.9897635330067356,-1.536380505234625,-0.416423108133344,0.1651141321380349,-0.017751011945793,-0.0038147251849682,-0.4449953397311397,0.2323473267066198,12.537719369816134,37.74920574426793,44.34958212833665,11.79415727477272,50.47493634475856,4.0199106147482135,-0.0478925119692468,0.3485857726887058,-12.722237000872834,4.793486894467311,1.3376406110771106,0.414149822027781,-0.0636504226592578,-0.7297262045668349,3.944765022874423,5.633671187627199,62.591020345235634,62.92020719239689,53.89650349642682,73.05235567565096,0.2456990688848553,0.6725019599918816,0.6555381254727966,0.2358120010903164,1.0837360963811165,0.110612813121323,0.0052357164493839,0.0363645208097711,-0.2466173288380542,0.2044051954592038,15.544910712277366,30.106182966062388,34.85643795665527,3.92137300022151,48.33240104293382,2.7974594188160493,0.6509781745707561,0.942657938797424,-5.755912049897919,4.352172579425936,0.8497979530310543,0.1836304372426175,0.1032717213652345,-1.148337608165125,1.996599115117392
6,impro_free.MP4,direct,18.53613398442668,40.90019148520055,32.34418360142025,17.125712320777083,83.44039704804322,1.8007731848287092,2.342328346844034,2.3079365381195167,-0.5493185336624702,5.549750226583644,0.5272229157705915,0.0807348645623005,0.2010315467282328,-0.9768726130803635,0.7014693622955619,7.459779172399767,80.72202693297425,82.53682637541043,64.16845111620336,90.61091479850374,2.7398810471099764,0.1108601147291289,0.1157644212496507,-4.704080533653226,6.01897790674392,1.1552779100823574,-0.0399323766669665,-0.0469221550252889,-2.0176225268695944,2.246043016331332,15.303012158545991,31.953640726776168,34.87316956193313,4.225567206993424,54.73599342791394,4.985036176741038,0.3320731621327369,0.7020611100505789,-7.10510161328727,7.951232032126992,2.141954330311503,0.1544380967416593,0.1454884286016815,-3.4073645079364585,3.397705567214375,5.641127906724693,79.64004702131939,80.96440264127024,67.1949909473526,85.9907605067257,2.196036714022032,-0.3209543886115375,-0.2535918641993007,-4.367381973483454,3.8532122462601777,1.1126780611086065,-0.2331769074737409,-0.3252721384623669,-2.1060088954252585,2.050933945876565,22.545194963197016,42.42886904817627,39.96053274000378,16.026467758055574,87.44736878277345,6.724679845146965,2.146354998260374,0.3722401529954844,-6.506178561544719,13.053866873947229,2.216484967874032,-0.3864523979342991,0.1230284610131011,-4.375744588028514,3.287384301192308
7,Phrase3.mp4,indirect,5.622131575774049,80.13741190095044,79.38104936255698,72.64321421294987,89.21658227798571,0.3586748054189512,0.5467755259274182,0.6167920942713145,-0.3799071892971923,1.0102347541020509,0.1494218278429043,-0.0382340831015615,-0.0573463248265291,-0.3455861264018551,0.1954181977541935,7.263297583227266,63.418385665631895,66.55820413017447,53.18478738370279,76.68707538897658,0.86150656339141,0.7348484163494894,0.8336135632777495,-1.013142622458048,1.9222741073316167,0.2648523644706765,0.0922232055732704,0.2081383009960697,-0.5587163810835811,0.3453557212025409,16.58667290106781,24.25914342044337,19.669266379509853,-0.7083210675639781,53.28010744274222,5.486959368562193,-0.8478314724327516,-0.2235501086834164,-11.23520110418642,9.32882771701419,2.430294823596911,0.0750829241634479,-0.1429343575217065,-5.173265920060011,3.925352428275613,4.185372608794269,82.7602531438195,84.25318926384968,74.13310243591795,86.99009714950644,0.3257850831730893,0.4432549740503442,0.5121944317392035,-0.0540270408201735,1.0541612173180823,0.0573442371056021,-0.0371612511168777,-0.0335561942833333,-0.1245649412313767,0.0667136565960788,12.315089325663948,20.566580722932656,14.157370884372526,6.337337992305325,43.65772662307516,3.3873409223178865,0.1241536715061791,0.0340518330543222,-5.421674263814618,5.876070440717601,0.824134014644677,0.1925333403831337,0.2656304865571045,-1.2741588304435505,1.419583885338736
7,impro_free.MP4,direct,1.4265642170982635,87.5021103836739,87.67416486209939,85.99732192147631,88.83484436744601,0.4946898544795226,1.565441545119851,1.4187612229848483,1.1606795053466217,2.1168839070280825,0.287064865811323,-0.5211757967557311,-0.4781022008407305,-0.827343471788236,-0.2580817176382268,0.5897372020539651,89.04438400830702,89.04664197648665,88.45352106413758,89.63298898429684,0.0181824857551243,0.598492516072947,0.5897339600796343,0.5863470078101898,0.6193965803290169,0.0266259711498647,-0.0248532031331277,-0.0165247862594135,-0.0546478708705251,-0.0033869522694445,8.399650718242034,49.05787964767941,48.75484478136145,40.81384709344561,57.60494706823114,0.9973379151659126,8.062163294658871,8.395549987392766,6.940837609714158,8.850102286869692,0.7784669639158046,1.130225495417344,0.9546323385777667,0.4545522994769264,1.9814918481973391,6.472453354846476,65.31220793458306,65.46848412593239,58.76303161118355,71.70510806663324,0.5213194275114293,-6.294967101209553,-6.471038227724847,-6.705452514748842,-5.70841056115497,0.417146363635087,-0.5949211303138758,-0.4985209767969358,-1.0518281271206966,-0.2344142870239949,4.373199804151734,84.03978232602428,84.75468700165693,79.35317764558916,88.01148233082672,2.101249826749922,-3.69233419641494,-4.329152342618784,-5.401509356067777,-1.3463408905582597,1.2813949927212942,-2.23647344350044,-2.027584232754758,-3.609479084297568,-1.0723570134489933
8,Phrase3.mp4,indirect,2.2218203606928646,83.19760527200674,82.59416722546229,80.89047674441126,88.45676789939132,0.4648872849236747,-0.1127491752555836,-0.0654428807534373,-0.7622041272041784,0.5593735189302009,0.0675334748661096,0.0240709667616508,0.0442993240920639,-0.1700480878832024,0.0873666733039115,1.5114178035401622,82.38263028517557,82.60431642129359,78.38249501518995,84.22898498743467,0.5730003593331635,0.218525372778438,0.1736459031913959,-0.5184361615088378,1.6442654223260431,0.1364948083418565,-0.0504080807564051,-0.0643020133585547,-0.2911061959838186,0.1940438244352371,9.966020155019562,41.45750287492328,42.91243193562596,20.412929126587247,56.09438238970594,2.447059206742766,1.244584506101333,1.4521084381979392,-3.7838711596474326,4.566325581994965,0.8930813598084073,-0.0176864948798833,0.1180661215560632,-1.6542771742113356,1.5806880322704604,2.48454008445219,86.13871600705343,86.87858510937284,80.3067878592296,88.93955789693506,0.3558484613942372,-0.2258939477827141,-0.286092293873498,-0.7132745117561399,0.3975190145621212,0.0868062275319082,-0.011252736378674,-0.005805121068807,-0.1743795469653797,0.142359553427589,9.76231401024965,79.83180847853357,83.78955723259686,49.52864654255413,86.70349736228547,2.082508114428008,1.1733845971135175,0.3476813713160815,-0.6066265984405561,5.79851921030944,0.2508289828329736,-0.2092209437393069,-0.1431190567759035,-0.7141329398279908,0.0654914908022519
9,Phrase3.mp4,indirect,1.5657135996558038,88.6675327054167,89.50887679659567,85.44368408899084,89.95835879408322,0.2038866778914488,0.1407455806132453,0.0417988189241818,-0.0512894225455156,0.5298683183453576,0.0502353885571096,-0.0064518316316534,-0.0007615562956395,-0.0993135836097138,0.0896159583784736,3.432809459492008,82.19196823403082,83.87334478459476,75.37693672761125,85.64312255345234,0.3529242603772171,-0.2920397521089503,-0.4455669267264355,-0.7220596909262937,0.2240063173950588,0.084651915416282,-0.0087426077576597,-0.0166436351645415,-0.1283441629207509,0.2111064028745737,6.157302481521615,71.43653313129077,74.62927058430182,57.52803925915539,77.08102789051112,0.5510838385931872,0.6759429959519634,0.6324286378540371,0.0237085882136796,1.550065982494921,0.0722100108494131,-0.0464456258585981,-0.0325741982437666,-0.1976623946028226,0.1125726807815503,2.6026449623209333,81.51754982549639,80.1931433405133,78.40484804172623,84.9904006743125,0.3469148469870599,0.1644418579905734,0.0405785126746245,-0.3058133998891321,0.7768837027476394,0.101197581413418,0.0164617578368455,0.0186457064343557,-0.1470626883967547,0.1893984181489436,1.927578498739908,77.43301793935134,77.49466039692007,74.69978940075197,81.57720474877783,0.4177263728135355,-0.0969058139372689,0.1351007828885997,-0.6653685526744084,0.4457492955243296,0.0713053827111786,0.0199494179573086,0.0009159204811712,-0.0590853994010132,0.1620968834540228
10,Phrase3.mp4,indirect,1.5180921501174411,88.18768493658828,88.47156469709591,85.78960923171392,89.82446380651992,0.1234281161062911,-0.1264697395192504,-0.1391028771194413,-0.3311806641940507,0.0426576647928058,0.0289499805727576,-0.00327954378052,0.0055307044973087,-0.0691988906689715,0.0326886434454927,2.829808541357621,79.4866659266431,79.02932330680409,75.28177091672454,83.21777255685717,0.1669973809829509,0.2608040424077139,0.2586079154186436,-0.0351922287208452,0.5409012231656121,0.0629065139223929,0.0021236679864323,-0.0079226646719092,-0.0850994712764006,0.190342347850887,0.9629352071234948,76.79809518488227,76.70863916819874,75.51440197447958,79.0328599479499,0.1841405866633597,0.0705440630135555,0.1324623618706901,-0.2884586501659996,0.3271620138374445,0.0420675310726942,0.0110953192326973,0.0111338072826558,-0.0709936873560472,0.0987707597888878,1.981957835937347,82.84903564624211,82.31528671017949,80.13360854570611,85.64750778413868,0.3203813074816328,-0.0936098497422089,-0.026376915062741,-0.5585588454935007,0.3962443472392678,0.0871021830294869,-0.0075755491320458,-0.0067534725458884,-0.1284838943746145,0.1622861482744291,1.9709920541244588,77.5145909271176,78.18024517400792,74.75786600328728,79.68610610127972,0.2404690756752487,-0.1101199835283369,-0.0896282820035878,-0.4803069460891649,0.3156650077699581,0.0549102540040502,0.0063064880334871,-0.0092818082371728,-0.0618698650772557,0.0790434582178818
11,Phrase3.mp4,indirect,1.194271236151496,87.18647257905405,87.28534362245436,85.68109065548337,89.11783116713474,0.0986392253018666,0.1117872686178664,0.0881862966219806,-0.0480857329545827,0.2800595117130413,0.0456310092254326,0.0014692559614884,0.0176541259474607,-0.1323295432530393,0.0673904600504613,0.7515200782436049,83.14238371705636,83.09958750638802,81.8368158780937,84.41420612602394,0.1644363366953966,-0.0461734886376954,-0.0315377789590627,-0.3603158261296215,0.2209275092349898,0.0558759068880662,-0.0031947069013404,0.0055802310051618,-0.1215356904120028,0.0872421645632997,1.661627108238353,83.30289662746173,84.16784524029944,79.37878523884257,84.81927119009,0.3383228164718654,0.1018195601148332,0.087341871368114,-0.537116507347065,0.5197409883031554,0.0903216351953404,-0.0149129990385556,-0.0071820472860224,-0.1710557064254558,0.2134482495584642,1.3026579707264123,79.82812005289853,79.94505478465484,78.08934937103378,82.17777325549687,0.1456867594750367,-0.1086245304642072,-0.1434986111151133,-0.2705930854044922,0.233079614254521,0.0357617261670261,0.0113767097135697,0.0121016417648078,-0.0590512315347702,0.0700061085509666,1.1567505617184288,78.50496772509665,78.59217388333889,75.75979983067378,79.96627057898742,0.2976115403461477,0.0370569446048129,-0.0440547635095747,-0.6004616985050646,0.4582049086874562,0.0550390489775943,-0.0338997476768173,-0.0378128313695462,-0.1428182454186384,0.0568644826088657
12,Phrase3.mp4,indirect,5.337205146036421,82.30484495150985,83.73096672487996,74.22453384691256,89.10908074625218,0.4842452560035833,-0.4302176348576628,-0.3987826025817327,-1.0381496922562192,0.9477878272227968,0.1524820761030617,0.0356528170540674,-0.0178719915529619,-0.1542809867484997,0.3433608450509524,3.16381875412411,78.04162590840991,78.49039787733645,70.40752599546346,81.6997249924432,0.4706180055813359,-0.4181103003712683,-0.3331175457449831,-2.148936589433028,-0.0227723292747228,0.1666171990664856,-0.0725270834580893,-0.0249599108666505,-0.5072280649988414,0.1023566954438663,18.275450355229587,50.9116769103479,46.57177888899068,25.917115496566904,82.36951228411431,3.8649081361363447,-1.5969554855654209,-0.8366339610917528,-9.274202424109436,4.849397448281877,1.3862226109056666,-0.1144979402451871,-0.4501341304465995,-1.9506620818729608,3.241343234203452,2.221227387471905,77.33859008949729,77.79913705893807,69.9866640436372,79.51740602449208,0.5622858573513608,-0.3349159202171451,-0.1529586614843125,-2.054788266103394,0.2157535548137374,0.1273566605072858,-0.0760549487009711,-0.0304523896155455,-0.3938386694572493,0.0447651920292493,16.92532085960817,47.1426681542392,43.42523884407466,21.58601001715445,76.36060827739917,3.421781930400784,-1.1871353289888176,-0.6793609862113108,-7.724299955026737,4.771132430620375,1.1382229888049251,-0.0205519740794416,-0.2597297088706787,-1.2963315938542124,2.6952542082603976
13,Phrase3.mp4,indirect,5.393717052717885,80.03579458151616,82.12646519968885,67.91023398350548,85.68375135396018,2.042517408772563,0.1348828167513164,0.4098716581363746,-3.841067938375396,4.187685637394615,0.9395378462785354,-0.127272014053176,-0.1293831171783068,-1.9105042558087248,1.9990056018925344,12.869983334493574,53.52851184071677,58.28018642487315,26.94822164986016,68.41246634261702,3.9941426591979456,-0.3105473144671633,-1.75284008148045,-5.822050812081979,8.734154139304415,1.579189181030982,0.0401729441121864,-0.151748088134235,-2.8405189672132654,3.41383657276172,8.812097629487484,12.803655186440745,12.9924517998543,-0.3445280653824498,32.545876106498994,2.3173851141673767,-0.8308363625006339,-1.6000710065557524,-3.625235317923245,4.058244479199312,0.9580770022348648,0.15314272032734,0.2034183064691017,-1.8946493823849715,2.865424209710319,17.761850410640122,66.55230586224751,63.38621029361549,38.01488069805284,92.40875883497657,5.326968333061965,-0.6837459520408742,-1.6205983480282935,-9.376024429397724,10.359997311840653,1.6731663777417292,-0.1671644556537152,-0.5610450686689425,-2.551830735771045,3.665536236549531,11.340190838433672,14.904345615815224,9.777335220871343,2.750868799330194,40.445759792938574,2.5875010014424804,-0.5387008922441897,-0.9850858273480078,-3.992942849464286,4.591563854127088,0.6338938315944195,0.1758470535757207,0.0951863255075333,-0.7938315599308745,1.0974712214810547
14,Phrase3.mp4,indirect,1.9451910048825831,77.36318549757654,77.36318549757654,75.98772774732099,78.73864324783209,0.1264561738466027,-2.800807897876691,-2.800807897876691,-2.8902259159265284,-2.711389879826853,0.1513371521499448,0.0697931316811794,0.0697931316811794,-0.0372183948495068,0.1768046582118658,1.5486419756321006,58.23489267032562,58.23489267032562,57.13983742772603,59.329947912925206,0.3431431848324556,-1.9162881927028592,-1.9162881927028592,-2.158927065615837,-1.673649319789881,0.2364091599407321,-0.6454386838651452,-0.6454386838651452,-0.812605203993852,-0.4782721637364384,3.422792490755309,12.24542100022883,12.24542100022883,9.82514121942136,14.665700781036303,1.3813738579373598,3.795545867670567,3.795545867670567,2.818767045369237,4.772324689971897,0.5723152192273615,2.3314654112616715,2.3314654112616715,1.9267774387697387,2.7361533837536047,2.9373034235162385,42.63714411793741,42.63714411793741,40.56015694876662,44.71413128710821,1.194236876104673,-4.938330898223428,-4.938330898223428,-5.782783891660081,-4.093877904786774,0.330934197189797,1.899828832923604,1.899828832923604,1.6658230179641722,2.1338346478830355,2.192324811522054,28.52988232767141,28.52988232767141,26.979674586880645,30.080090068462173,0.3913446724254552,3.3325875826119837,3.3325875826119837,3.055865110958716,3.6093100542652503,0.07894941798274,-0.6017903962037306,-0.6017903962037306,-0.6576160650300573,-0.545964727377404
16,Phrase3.mp4,indirect,20.552151969429985,56.12389134748738,59.04799806933482,20.406828160186297,79.57489484436532,2.761224949567743,-2.83142376116096,-3.041672353009377,-6.813406269227432,1.7778351985941114,1.027188559584842,-0.2480358222366935,-0.2647038025093486,-2.018418357672033,1.321649837905106,2.739039813100312,49.68424073143889,50.43558555250295,45.2086026806032,54.52492911920794,1.2393317628729783,-0.186973087590773,-0.0719376841746104,-2.287622617761933,1.7580677126756754,0.4668847693712687,0.2131783059782544,0.3382272106423997,-0.6240069996809368,0.9294256903282748,17.885368908851458,52.47429366273328,51.494839400007685,23.6657332216737,85.54968919371083,7.701962838811242,3.5993307992880923,6.957238683860697,-10.014613401742372,12.693675649368696,2.8213431924830807,-0.1601585209827777,-0.0602323997915625,-5.243074024413014,4.232599239150808,3.86129959030215,51.09677271277927,52.31080823120021,40.062368180733024,55.18184847436948,1.5791188520120891,0.7128386947709642,0.2916452278387176,-1.3374549170378884,4.0951650416978325,0.652404274002392,-0.0998373593571445,-0.0188479858650572,-1.4582777990932811,0.8243629803808403,3.958235637491325,34.56347890951451,33.035237203951255,29.724969315607694,40.00600863199935,0.7816227738313711,0.3604445256228563,0.3916936841067331,-0.8794121838765694,1.4499603699754608,0.330978456110078,-0.0654580614461259,-0.1071983867575294,-0.5890661015278544,0.4723918251219929
